index,title,question_id,answer_id,question_url,answer_url,loc_gpt,comments_gpt,comments_density_gpt,cc_gpt,npath_gpt,cognitive_gpt,var_names_gpt,mi_gpt,loc_stackoverflow,comments_stackoverflow,comments_density_stackoverflow,cc_stackoverflow,npath_stackoverflow,cognitive_stackoverflow,var_names_stackoverflow,mi_stackoverflow,up_votes,comment_count,answer_count,score,favorite_count
462,Setting the default Java character encoding,361975,362006,https://stackoverflow.com/questions/361975/setting-the-default-java-character-encoding,https://stackoverflow.com/questions/361975/setting-the-default-java-character-encoding/362006#362006,7.0,0.0,0.0,1.0,1.0,1.0,9.5,124.18034008748717,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,404.0,5.0,18.0,404.0,0.0
463,What&#39;s wrong with overridable method calls in constructors?,3404301,3404369,https://stackoverflow.com/questions/3404301/whats-wrong-with-overridable-method-calls-in-constructors,https://stackoverflow.com/questions/3404301/whats-wrong-with-overridable-method-calls-in-constructors/3404369#3404369,23.0,0.0,0.0,5.0,3.0,1.0,4.25,130.10534255359994,42.0,0.0,0.0,12.0,1.0,1.0,1.0,148.8041179849265,405.0,3.0,8.0,403.0,0.0
466,What is path of JDK on Mac ?,18144660,18144853,https://stackoverflow.com/questions/18144660/what-is-path-of-jdk-on-mac,https://stackoverflow.com/questions/18144660/what-is-path-of-jdk-on-mac/18144853#18144853,6.0,0.0,0.0,1.0,1.0,1.0,6.0,132.42634735851962,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,399.0,5.0,5.0,399.0,0.0
467,How to avoid &quot;ConcurrentModificationException&quot; while removing elements from `ArrayList` while iterating it?,18448671,18448699,https://stackoverflow.com/questions/18448671/how-to-avoid-concurrentmodificationexception-while-removing-elements-from-arr,https://stackoverflow.com/questions/18448671/how-to-avoid-concurrentmodificationexception-while-removing-elements-from-arr/18448699#18448699,10.0,1.0,0.1,1.0,1.0,1.0,1.0,158.79655751643097,8.0,0.0,0.0,1.0,1.0,1.0,1.0,159.95690398326485,397.0,1.0,10.0,397.0,0.0
468,byte[] to file in Java,4350084,4350109,https://stackoverflow.com/questions/4350084/byte-to-file-in-java,https://stackoverflow.com/questions/4350084/byte-to-file-in-java/4350109#4350109,11.0,0.0,0.0,1.0,1.0,1.0,9.25,122.26204304675426,5.0,1.0,0.2,1.0,1.0,1.0,1.0,162.40092285534269,397.0,0.0,12.0,397.0,0.0
469,Declaring an unsigned int in Java,9854166,9854205,https://stackoverflow.com/questions/9854166/declaring-an-unsigned-int-in-java,https://stackoverflow.com/questions/9854166/declaring-an-unsigned-int-in-java/9854205#9854205,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,400.0,10.0,10.0,398.0,0.0
471,When to use StringBuilder in Java,4645020,4645155,https://stackoverflow.com/questions/4645020/when-to-use-stringbuilder-in-java,https://stackoverflow.com/questions/4645020/when-to-use-stringbuilder-in-java/4645155#4645155,9.0,0.0,0.0,1.0,1.0,1.0,1.0,159.34443219785166,6.0,0.0,0.0,1.0,1.0,1.0,1.0,161.45285076001412,394.0,1.0,9.0,394.0,0.0
472,Connection Java - MySQL : Public Key Retrieval is not allowed,50379839,50438872,https://stackoverflow.com/questions/50379839/connection-java-mysql-public-key-retrieval-is-not-allowed,https://stackoverflow.com/questions/50379839/connection-java-mysql-public-key-retrieval-is-not-allowed/50438872#50438872,35.0,2.0,0.0571428571428571,2.0,24.0,6.0,2.909090909090909,134.75317187423306,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,393.0,2.0,24.0,393.0,0.0
473,How to do URL decoding in Java?,6138127,6138183,https://stackoverflow.com/questions/6138127/how-to-do-url-decoding-in-java,https://stackoverflow.com/questions/6138127/how-to-do-url-decoding-in-java/6138183#6138183,14.0,0.0,0.0,1.0,2.0,1.0,4.5,132.68084805822502,6.0,1.0,0.1666666666666666,1.0,1.0,1.0,1.0,161.45285076001412,393.0,4.0,11.0,393.0,0.0
474,Java: using switch statement with enum under subclass,10161408,10161455,https://stackoverflow.com/questions/10161408/java-using-switch-statement-with-enum-under-subclass,https://stackoverflow.com/questions/10161408/java-using-switch-statement-with-enum-under-subclass/10161455#10161455,28.0,0.0,0.0,5.0,5.0,1.0,5.5,124.90561745282646,7.0,1.0,0.1428571428571428,1.0,1.0,1.0,1.0,160.65126722491237,392.0,3.0,8.0,392.0,0.0
475,How do I convert a Java 8 IntStream to a List?,23674624,23674719,https://stackoverflow.com/questions/23674624/how-do-i-convert-a-java-8-intstream-to-a-list,https://stackoverflow.com/questions/23674624/how-do-i-convert-a-java-8-intstream-to-a-list/23674719#23674719,10.0,0.0,0.0,1.0,1.0,1.0,4.666666666666667,133.84134785308714,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,392.0,2.0,5.0,392.0,0.0
476,HTTP URL Address Encoding in Java,724043,724764,https://stackoverflow.com/questions/724043/http-url-address-encoding-in-java,https://stackoverflow.com/questions/724043/http-url-address-encoding-in-java/724764#724764,16.0,0.0,0.0,2.0,3.0,1.0,4.2,132.8741693346661,25.0,1.0,0.04,1.0,1.0,1.0,4.333333333333333,130.27718519623184,392.0,3.0,24.0,391.0,0.0
477,How do I set environment variables from Java?,318239,318252,https://stackoverflow.com/questions/318239/how-do-i-set-environment-variables-from-java,https://stackoverflow.com/questions/318239/how-do-i-set-environment-variables-from-java/318252#318252,6.0,0.0,0.0,1.0,1.0,1.0,4.0,138.9948821098719,5.0,1.0,0.2,1.0,1.0,1.0,5.0,136.32802867391027,392.0,3.0,23.0,392.0,0.0
478,Java Pass Method as Parameter,2186931,2186993,https://stackoverflow.com/questions/2186931/java-pass-method-as-parameter,https://stackoverflow.com/questions/2186931/java-pass-method-as-parameter/2186993#2186993,3.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,165.05721609892584,22.0,1.0,0.0454545454545454,6.0,3.0,1.0,4.6,128.82446712591695,392.0,3.0,17.0,391.0,0.0
479,Alarm Manager Example,4459058,8801990,https://stackoverflow.com/questions/4459058/alarm-manager-example,https://stackoverflow.com/questions/4459058/alarm-manager-example/8801990#8801990,12.0,1.0,0.0833333333333333,1.0,1.0,1.0,1.0,157.8484854211024,101.0,1.0,0.0099009900990099,9.0,1.0,1.0,1.0,144.93137331242545,394.0,2.0,10.0,390.0,0.0
480,"Java - How to create new Entry (key, value)",3110547,3110644,https://stackoverflow.com/questions/3110547/java-how-to-create-new-entry-key-value,https://stackoverflow.com/questions/3110547/java-how-to-create-new-entry-key-value/3110644#3110644,8.0,3.0,0.375,1.0,1.0,1.0,3.5,139.6621438936399,28.0,0.0,0.0,4.0,1.0,1.0,1.0,152.75253654708897,393.0,0.0,11.0,392.0,0.0
481,Running code in main thread from another thread,11123621,11125271,https://stackoverflow.com/questions/11123621/running-code-in-main-thread-from-another-thread,https://stackoverflow.com/questions/11123621/running-code-in-main-thread-from-another-thread/11125271#11125271,30.0,7.0,0.2333333333333333,3.0,1.0,1.0,1.0,152.62377361535678,16.0,2.0,0.125,1.0,1.0,1.0,1.0,156.35253864435316,389.0,3.0,17.0,388.0,0.0
482,How do I find where JDK is installed on my windows machine?,4681090,4681109,https://stackoverflow.com/questions/4681090/how-do-i-find-where-jdk-is-installed-on-my-windows-machine,https://stackoverflow.com/questions/4681090/how-do-i-find-where-jdk-is-installed-on-my-windows-machine/4681109#4681109,13.0,0.0,0.0,3.0,3.0,4.0,6.0,127.94575993970552,6.0,0.0,0.0,1.0,1.0,1.0,1.0,161.45285076001412,391.0,3.0,25.0,390.0,0.0
578,How to get the insert ID in JDBC?,1915166,1915197,https://stackoverflow.com/questions/1915166/how-to-get-the-insert-id-in-jdbc,https://stackoverflow.com/questions/1915166/how-to-get-the-insert-id-in-jdbc/1915197#1915197,16.0,8.0,0.5,1.0,1.0,1.0,1.0,156.35253864435316,25.0,1.0,0.04,3.0,7.0,3.0,9.6,116.93128351540994,429.0,2.0,14.0,429.0,0.0
579,What is @ModelAttribute in Spring MVC?,3423262,3423501,https://stackoverflow.com/questions/3423262/what-is-modelattribute-in-spring-mvc,https://stackoverflow.com/questions/3423262/what-is-modelattribute-in-spring-mvc/3423501#3423501,14.0,0.0,0.0,2.0,2.0,1.0,4.0,134.35893323585842,11.0,0.0,0.0,2.0,2.0,1.0,6.0,129.04444117995396,434.0,3.0,14.0,429.0,0.0
593,Is there an advantage to use a Synchronized Method instead of a Synchronized Block?,574240,574267,https://stackoverflow.com/questions/574240/is-there-an-advantage-to-use-a-synchronized-method-instead-of-a-synchronized-blo,https://stackoverflow.com/questions/574240/is-there-an-advantage-to-use-a-synchronized-method-instead-of-a-synchronized-blo/574267#574267,27.0,4.0,0.1481481481481481,5.0,1.0,1.0,1.0,152.7116482967775,53.0,2.0,0.0377358490566037,7.0,1.0,1.0,1.0,148.74448204952895,422.0,3.0,23.0,420.0,0.0
647,How to round up the result of integer division?,17944,17974,https://stackoverflow.com/questions/17944/how-to-round-up-the-result-of-integer-division,https://stackoverflow.com/questions/17944/how-to-round-up-the-result-of-integer-division/17974#17974,9.0,0.0,0.0,1.0,1.0,1.0,1.0,159.34443219785166,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,387.0,5.0,18.0,387.0,0.0
648,What causes and what are the differences between NoClassDefFoundError and ClassNotFoundException?,1457863,1457879,https://stackoverflow.com/questions/1457863/what-causes-and-what-are-the-differences-between-noclassdeffounderror-and-classn,https://stackoverflow.com/questions/1457863/what-causes-and-what-are-the-differences-between-noclassdeffounderror-and-classn/1457879#1457879,9.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,159.34443219785166,3.0,0.0,0.0,1.0,1.0,1.0,1.0,165.05721609892584,387.0,1.0,15.0,387.0,0.0
649,Clicking the back button twice to exit an activity,8430805,13578600,https://stackoverflow.com/questions/8430805/clicking-the-back-button-twice-to-exit-an-activity,https://stackoverflow.com/questions/8430805/clicking-the-back-button-twice-to-exit-an-activity/13578600#13578600,18.0,1.0,0.0555555555555555,3.0,3.0,2.0,18.33333333333333,108.15878833459732,30.0,0.0,0.0,5.0,1.0,1.0,1.0,152.16377361535675,386.0,4.0,48.0,386.0,0.0
650,How do I get the SharedPreferences from a PreferenceActivity in Android?,2614719,2614771,https://stackoverflow.com/questions/2614719/how-do-i-get-the-sharedpreferences-from-a-preferenceactivity-in-android,https://stackoverflow.com/questions/2614719/how-do-i-get-the-sharedpreferences-from-a-preferenceactivity-in-android/2614771#2614771,10.0,1.0,0.1,1.0,1.0,1.0,12.75,117.55895091643912,24.0,1.0,0.0416666666666666,1.0,1.0,1.0,1.0,154.24412008219068,387.0,0.0,6.0,386.0,0.0
651,What is Double Brace initialization in Java?,1958636,1958961,https://stackoverflow.com/questions/1958636/what-is-double-brace-initialization-in-java,https://stackoverflow.com/questions/1958636/what-is-double-brace-initialization-in-java/1958961#1958961,18.0,0.0,0.0,1.0,1.0,1.0,1.0,155.74006685893997,6.0,0.0,0.0,1.0,1.0,1.0,1.0,161.45285076001412,388.0,4.0,13.0,387.0,0.0
652,Java Ordered Map,663374,663396,https://stackoverflow.com/questions/663374/java-ordered-map,https://stackoverflow.com/questions/663374/java-ordered-map/663396#663396,18.0,0.0,0.0,2.0,1.0,1.0,1.0,155.51006685893995,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,385.0,8.0,10.0,385.0,0.0
653,Why are only final variables accessible in anonymous class?,4732544,4732617,https://stackoverflow.com/questions/4732544/why-are-only-final-variables-accessible-in-anonymous-class,https://stackoverflow.com/questions/4732544/why-are-only-final-variables-accessible-in-anonymous-class/4732617#4732617,12.0,1.0,0.0833333333333333,2.0,1.0,1.0,2.0,146.38950109603127,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,388.0,8.0,15.0,385.0,0.0
654,How do I assert my exception message with JUnit Test annotation?,2469911,6527990,https://stackoverflow.com/questions/2469911/how-do-i-assert-my-exception-message-with-junit-test-annotation,https://stackoverflow.com/questions/2469911/how-do-i-assert-my-exception-message-with-junit-test-annotation/6527990#6527990,17.0,4.0,0.2352941176470588,2.0,3.0,1.0,5.666666666666667,127.70675351362036,9.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,159.34443219785166,385.0,3.0,13.0,384.0,0.0
656,Difference between final and effectively final,20938095,20938132,https://stackoverflow.com/questions/20938095/difference-between-final-and-effectively-final,https://stackoverflow.com/questions/20938095/difference-between-final-and-effectively-final/20938132#20938132,9.0,6.0,0.6666666666666666,1.0,1.0,1.0,2.0,148.11544787278055,16.0,0.0,0.0,4.0,1.0,1.0,1.0,155.66253864435316,384.0,3.0,14.0,384.0,0.0
658,How to evaluate a math expression given in string form?,3422673,3423360,https://stackoverflow.com/questions/3422673/how-to-evaluate-a-math-expression-given-in-string-form,https://stackoverflow.com/questions/3422673/how-to-evaluate-a-math-expression-given-in-string-form/3423360#3423360,59.0,0.0,0.0,20.0,1.0,1.0,1.0,145.19680529169025,11.0,0.0,0.0,1.0,1.0,1.0,4.0,135.84297593130626,388.0,7.0,27.0,383.0,0.0
659,Ignore duplicates when producing map using streams,32312876,32313069,https://stackoverflow.com/questions/32312876/ignore-duplicates-when-producing-map-using-streams,https://stackoverflow.com/questions/32312876/ignore-duplicates-when-producing-map-using-streams/32313069#32313069,6.0,2.0,0.3333333333333333,1.0,1.0,1.0,3.5,141.15809067038916,12.0,0.0,0.0,1.0,1.0,1.0,8.333333333333334,123.50021613466092,382.0,2.0,12.0,382.0,0.0
660,Something like &#39;contains any&#39; for Java set?,8708542,34156551,https://stackoverflow.com/questions/8708542/something-like-contains-any-for-java-set,https://stackoverflow.com/questions/8708542/something-like-contains-any-for-java-set/34156551#34156551,10.0,0.0,0.0,1.0,1.0,1.0,1.0,158.79655751643097,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,381.0,1.0,9.0,381.0,0.0
661,How to convert hashmap to JSON object in Java,12155800,12155874,https://stackoverflow.com/questions/12155800/how-to-convert-hashmap-to-json-object-in-java,https://stackoverflow.com/questions/12155800/how-to-convert-hashmap-to-json-object-in-java/12155874#12155874,14.0,4.0,0.2857142857142857,1.0,1.0,1.0,4.75,131.80495907364656,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,384.0,1.0,29.0,380.0,0.0
664,Cast Double to Integer in Java,9102318,9102330,https://stackoverflow.com/questions/9102318/cast-double-to-integer-in-java,https://stackoverflow.com/questions/9102318/cast-double-to-integer-in-java/9102330#9102330,5.0,0.0,0.0,1.0,1.0,1.0,1.0,162.40092285534269,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,378.0,0.0,19.0,378.0,0.0
665,Java 8: Difference between two LocalDateTime in multiple units,25747499,25760725,https://stackoverflow.com/questions/25747499/java-8-difference-between-two-localdatetime-in-multiple-units,https://stackoverflow.com/questions/25747499/java-8-difference-between-two-localdatetime-in-multiple-units/25760725#25760725,10.0,0.0,0.0,1.0,1.0,1.0,1.0,158.79655751643097,22.0,1.0,0.0454545454545454,1.0,1.0,1.0,1.0,154.69657924253676,378.0,13.0,11.0,378.0,0.0
666,Omitting one Setter/Getter in Lombok,7994119,7994134,https://stackoverflow.com/questions/7994119/omitting-one-setter-getter-in-lombok,https://stackoverflow.com/questions/7994119/omitting-one-setter-getter-in-lombok/7994134#7994134,9.0,0.0,0.0,1.0,1.0,1.0,4.666666666666667,134.38922253450784,5.0,0.0,0.0,1.0,1.0,1.0,8.0,128.71396988012935,378.0,0.0,2.0,378.0,0.0
667,How to get a file&#39;s Media Type (MIME type)?,51438,8973468,https://stackoverflow.com/questions/51438/how-to-get-a-files-media-type-mime-type,https://stackoverflow.com/questions/51438/how-to-get-a-files-media-type-mime-type/8973468#8973468,14.0,4.0,0.2857142857142857,1.0,1.0,1.0,6.25,127.35908217327804,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,378.0,4.0,28.0,377.0,0.0
668,Error: Could not find or load main class,7485670,7485781,https://stackoverflow.com/questions/7485670/error-could-not-find-or-load-main-class,https://stackoverflow.com/questions/7485670/error-could-not-find-or-load-main-class/7485781#7485781,11.0,0.0,0.0,1.0,1.0,1.0,1.0,158.30094458144848,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,379.0,0.0,22.0,377.0,0.0
672,Using Mockito to mock classes with generic parameters,1652692,1652738,https://stackoverflow.com/questions/1652692/using-mockito-to-mock-classes-with-generic-parameters,https://stackoverflow.com/questions/1652692/using-mockito-to-mock-classes-with-generic-parameters/1652738#1652738,27.0,0.0,0.0,2.0,2.0,1.0,12.666666666666666,112.27027158563342,2.0,0.0,0.0,1.0,1.0,1.0,1.0,167.1656346610883,377.0,3.0,12.0,377.0,0.0
674,What is the easiest way to ignore a JPA field during persistence?,1281952,1281957,https://stackoverflow.com/questions/1281952/what-is-the-easiest-way-to-ignore-a-jpa-field-during-persistence,https://stackoverflow.com/questions/1281952/what-is-the-easiest-way-to-ignore-a-jpa-field-during-persistence/1281957#1281957,8.0,1.0,0.125,1.0,1.0,1.0,4.666666666666667,135.00169431992103,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,375.0,0.0,10.0,374.0,0.0
675,Why use a ReentrantLock if one can use synchronized(this)?,11821801,11821900,https://stackoverflow.com/questions/11821801/why-use-a-reentrantlock-if-one-can-use-synchronizedthis,https://stackoverflow.com/questions/11821801/why-use-a-reentrantlock-if-one-can-use-synchronizedthis/11821900#11821900,11.0,1.0,0.0909090909090909,1.0,2.0,1.0,4.0,135.84297593130626,13.0,0.0,0.0,2.0,1.0,1.0,1.0,157.2022633412,375.0,3.0,8.0,374.0,0.0
676,Java String split removed empty values,14602062,14602089,https://stackoverflow.com/questions/14602062/java-string-split-removed-empty-values,https://stackoverflow.com/questions/14602062/java-string-split-removed-empty-values/14602089#14602089,12.0,0.0,0.0,1.0,1.0,1.0,1.0,157.8484854211024,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,376.0,0.0,5.0,375.0,0.0
677,How do I load a file from resource folder?,15749192,15749281,https://stackoverflow.com/questions/15749192/how-do-i-load-a-file-from-resource-folder,https://stackoverflow.com/questions/15749192/how-do-i-load-a-file-from-resource-folder/15749281#15749281,16.0,5.0,0.3125,3.0,4.0,4.0,7.5,123.25110971156846,10.0,3.0,0.3,1.0,1.0,1.0,1.0,158.79655751643097,374.0,5.0,21.0,373.0,0.0
679,Creating an instance using the class name and calling constructor,6094575,6094602,https://stackoverflow.com/questions/6094575/creating-an-instance-using-the-class-name-and-calling-constructor,https://stackoverflow.com/questions/6094575/creating-an-instance-using-the-class-name-and-calling-constructor/6094602#6094602,20.0,2.0,0.1,3.0,3.0,1.0,4.666666666666667,129.77698251417542,8.0,0.0,0.0,1.0,1.0,1.0,1.0,159.95690398326485,372.0,0.0,10.0,371.0,0.0
680,"Android Studio installation on Windows 7 fails, no JDK found",16574189,16574523,https://stackoverflow.com/questions/16574189/android-studio-installation-on-windows-7-fails-no-jdk-found,https://stackoverflow.com/questions/16574189/android-studio-installation-on-windows-7-fails-no-jdk-found/16574523#16574523,30.0,0.0,0.0,5.0,6.0,7.0,8.25,117.97831976974204,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,371.0,9.0,29.0,371.0,0.0
681,How to load JAR files dynamically at Runtime?,60764,60775,https://stackoverflow.com/questions/60764/how-to-load-jar-files-dynamically-at-runtime,https://stackoverflow.com/questions/60764/how-to-load-jar-files-dynamically-at-runtime/60775#60775,11.0,5.0,0.4545454545454545,1.0,1.0,1.0,8.2,124.21397128227112,8.0,0.0,0.0,1.0,1.0,1.0,1.0,159.95690398326485,373.0,3.0,20.0,372.0,0.0
682,"What is the difference between JVM, JDK, JRE &amp; OpenJDK?",11547458,11580321,https://stackoverflow.com/questions/11547458/what-is-the-difference-between-jvm-jdk-jre-openjdk,https://stackoverflow.com/questions/11547458/what-is-the-difference-between-jvm-jdk-jre-openjdk/11580321#11580321,7.0,12.0,1.7142857142857142,1.0,1.0,1.0,1.0,160.65126722491237,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,374.0,1.0,22.0,371.0,0.0
